recipient_id,recipient_name,category,subcategory,restaurant_name,location,award_status,year,book_title,publisher,publication,show,company,project
49436,Michelle Naomi Karr-Ueoka,Restaurant & Chef,Outstanding Pastry Chef,MW Restaurant,"Honolulu, Hawaii",Semifinalist,2015,,,,,,
49443,Kristen Murray,Restaurant & Chef,Outstanding Pastry Chef,Maurice,"Portland, Oregon",Semifinalist,2015,,,,,,
48330,Christina Tosi,Restaurant & Chef,Outstanding Pastry Chef,Momofuku,"New York, New York",Winner,2015,,,,,,
53262,Momofuku Noodle Bar,Restaurant & Chef,Outstanding Restaurant,,"New York, New York",Nominee,2015,,,,,,
53259,Per Se,Restaurant & Chef,Outstanding Restaurant,,"New York, New York",Nominee,2015,,,,,,
53261,The Spotted Pig,Restaurant & Chef,Outstanding Restaurant,,"New York, New York",Nominee,2015,,,,,,
53260,Highlands Bar and Grill,Restaurant & Chef,Outstanding Restaurant,,"Birmingham, Alabama",Nominee,2015,,,,,,
53580,Acquerello,Restaurant & Chef,Outstanding Restaurant,,"San Francisco, California",Semifinalist,2015,,,,,,
53581,Bacchanalia,Restaurant & Chef,Outstanding Restaurant,,"Atlanta, Georgia",Semifinalist,2015,,,,,,
53583,Bluestem,Restaurant & Chef,Outstanding Restaurant,,"Kansas City, Missouri",Semifinalist,2015,,,,,,
53584,Canlis,Restaurant & Chef,Outstanding Restaurant,,"Seattle, Washington",Semifinalist,2015,,,,,,
53585,Fore Street,Restaurant & Chef,Outstanding Restaurant,,"Portland, Maine",Semifinalist,2015,,,,,,
53586,Fork,Restaurant & Chef,Outstanding Restaurant,,"Philadelphia, Pennsylvania",Semifinalist,2015,,,,,,
53587,Frasca Food and Wine,Restaurant & Chef,Outstanding Restaurant,,"Boulder, Colorado",Semifinalist,2015,,,,,,
53589,Hominy Grill,Restaurant & Chef,Outstanding Restaurant,,"Charleston, South Carolina",Semifinalist,2015,,,,,,
53582,La Belle Vie,Restaurant & Chef,Outstanding Restaurant,,"Minneapolis, Minnesota",Semifinalist,2015,,,,,,
53591,Pizzeria Bianco,Restaurant & Chef,Outstanding Restaurant,,"Phoenix, Arizona",Semifinalist,2015,,,,,,
53592,Restaurant Gary Danko,Restaurant & Chef,Outstanding Restaurant,,"San Francisco, California",Semifinalist,2015,,,,,,
53593,Spiaggia,Restaurant & Chef,Outstanding Restaurant,,"Chicago, Illinois",Semifinalist,2015,,,,,,
53594,Vidalia,Restaurant & Chef,Outstanding Restaurant,,"Washington, District of Columbia",Semifinalist,2015,,,,,,
53588,Greens,Restaurant & Chef,Outstanding Restaurant,,"San Francisco, California",Semifinalist,2015,,,,,,
53590,Jaleo,Restaurant & Chef,Outstanding Restaurant,,"Washington, District of Columbia",Semifinalist,2015,,,,,,
53258,Blue Hill at Stone Barns,Restaurant & Chef,Outstanding Restaurant,,"Pocantico Hills, New York",Winner,2015,,,,,,
48358,Condor Construction,Restaurant & Chef,Outstanding Restaurant Design (75 Seats and Under),Colonia Verde,"Brooklyn, New York",Nominee,2015,,,,,,
48359,"Michael R. Davis, Architects & Interiors",Restaurant & Chef,Outstanding Restaurant Design (75 Seats and Under),Fish & Game,"Hudson, New York",Nominee,2015,,,,,,
48357,Bureau of Architecture and Design,Restaurant & Chef,Outstanding Restaurant Design (75 Seats and Under),Brindille,"Chicago, Illinois",Winner,2015,,,,,,
48361,Parts and Labor Design,Restaurant & Chef,Outstanding Restaurant Design (76 Seats and Over),The Grey,"Savannah, Georgia",Nominee,2015,,,,,,
48360,"Shea, Inc.",Restaurant & Chef,Outstanding Restaurant Design (76 Seats and Over),Spoon and Stable,"Minneapolis, Minnesota",Nominee,2015,,,,,,
48362,SOMA,Restaurant & Chef,Outstanding Restaurant Design (76 Seats and Over),Workshop Kitchen + Bar,"Palm Springs, California",Winner,2015,,,,,,
48269,JoAnn Clevenger,Restaurant & Chef,Outstanding Restaurateur,Upperline,"New Orleans, Louisiana",Nominee,2015,,,,,,
48266,Michael Mina,Restaurant & Chef,Outstanding Restaurateur,Mina Restaurants,"San Francisco, California",Nominee,2015,,,,,,
48268,Stephen Starr,Restaurant & Chef,Outstanding Restaurateur,Starr Restaurants,"Philadelphia, Pennsylvania",Nominee,2015,,,,,,
48267,Cindy Pawlcyn,Restaurant & Chef,Outstanding Restaurateur,Mustards Grill and Cindy's Back Street Kitchen,"Napa, California",Nominee,2015,,,,,,
49456,Sam Fox,Restaurant & Chef,Outstanding Restaurateur,"Fox Restaurant Concepts (The Arrogrant Butcher, Culinary Dropout, Olive & Ivy, and others)","Phoenix, Arizona",Semifinalist,2015,,,,,,
49460,Garrett Harker,Restaurant & Chef,Outstanding Restaurateur,"(Island Creek Oyster Bar, Eastern Standard Kitchen & Drinks, the Hawthorne, and others)","Boston, Massachusetts",Semifinalist,2015,,,,,,
49464,Andrew Tarlow,Restaurant & Chef,Outstanding Restaurateur,"(Diner, Marlow & Sons, Reynard, and others)","Brooklyn, New York",Semifinalist,2015,,,,,,
49452,Kevin Boehm,Restaurant & Chef,Outstanding Restaurateur,"Boka Restaurant Group (Boka, Girl & the Goat, GT Fish & Oyster, Momotaro, and others)","Chicago, Illinois",Semifinalist,2015,,,,,,
49453,Rob Katz,Restaurant & Chef,Outstanding Restaurateur,"Boka Restaurant Group (Boka, Girl & the Goat, GT Fish & Oyster, Momotaro, and others)","Chicago, Illinois",Semifinalist,2015,,,,,,
49463,Ethan Stowell,Restaurant & Chef,Outstanding Restaurateur,"Ethan Stowell Restaurants (Staple & Fancy, How to Cook a Wolf, Anchovies & Olives, and others)","Seattle, Washington",Semifinalist,2015,,,,,,
49458,Umberto Gibin,Restaurant & Chef,Outstanding Restaurateur,(Perbacco and Barbacco),"San Francisco, California",Semifinalist,2015,,,,,,
49448,Tom Baron,Restaurant & Chef,Outstanding Restaurateur,"Big Burrito Restaurant Group (Casbah, Eleven, Kaya, and others)","Pittsburgh, Pennsylvania",Semifinalist,2015,,,,,,
49449,Bill Fuller,Restaurant & Chef,Outstanding Restaurateur,"Big Burrito Restaurant Group (Casbah, Eleven, Kaya, and others)","Pittsburgh, Pennsylvania",Semifinalist,2015,,,,,,
49462,Nick Pihakis,Restaurant & Chef,Outstanding Restaurateur,Jim 'N Nick's Bar-B-Q,"Birmingham, Alabama",Semifinalist,2015,,,,,,
49457,Ford Fry,Restaurant & Chef,Outstanding Restaurateur,"(The Optimist, King + Duke, JCT. Kitchen & Bar, and others)","Atlanta, Georgia",Semifinalist,2015,,,,,,
49455,Frank Falcinelli,Restaurant & Chef,Outstanding Restaurateur,"(Frankie's 457, Prime Meats, Cafe Pedlar, and others)","Brooklyn, New York",Semifinalist,2015,,,,,,
49454,Frank Castronovo,Restaurant & Chef,Outstanding Restaurateur,"(Frankie's 457, Prime Meats, Cafe Pedlar, and others)","Brooklyn, New York",Semifinalist,2015,,,,,,
49450,Kim Bartmann,Restaurant & Chef,Outstanding Restaurateur,"(Barbette, Bryant-Lake Bowl, Red Stag Supperclub, and others)","Minneapolis, Minnesota",Semifinalist,2015,,,,,,
49451,Elizabeth Blau,Restaurant & Chef,Outstanding Restaurateur,"Blau and Associates (Honey Slat, Made. LV, Simon Restaurant and Lounge, and others)","Las Vegas, Nevada",Semifinalist,2015,,,,,,
49447,Ashok Bajaj,Restaurant & Chef,Outstanding Restaurateur,"Knightsbridge Restaurant Group (The Bombay Club, The Oval Room, Rasika, and others)","Washington, District of Columbia",Semifinalist,2015,,,,,,
49461,Michael Leviton,Restaurant & Chef,Outstanding Restaurateur,Lumi̩re,"Newton, Massachusetts",Semifinalist,2015,,,,,,
49459,Benjamin Goldberg,Restaurant & Chef,Outstanding Restaurateur,"Strategic Hospitality (The Catbird Seat, Pinewood Social, Merchants, Patterson House, and others)","Nashville, Tennessee",Semifinalist,2015,,,,,,
48265,Donnie Madia Gianfrancisco,Restaurant & Chef,Outstanding Restaurateur,One Off Hospitality Group,"Chicago, Illinois",Winner,2015,,,,,,
53267,Restaurant August,Restaurant & Chef,Outstanding Service,,"New Orleans, Louisiana",Nominee,2015,,,,,,
53266,Marea,Restaurant & Chef,Outstanding Service,,"New York, New York",Nominee,2015,,,,,,
53264,Quince,Restaurant & Chef,Outstanding Service,,"San Francisco, California",Nominee,2015,,,,,,
53263,Topolobampo,Restaurant & Chef,Outstanding Service,,"Chicago, Illinois",Nominee,2015,,,,,,
53595,Aubergine at L'Auberge Carmel,Restaurant & Chef,Outstanding Service,,"Carmel, California",Semifinalist,2015,,,,,,
53596,Brigtsen's,Restaurant & Chef,Outstanding Service,,"New Orleans, Louisiana",Semifinalist,2015,,,,,,
53599,Joel Robuchon,Restaurant & Chef,Outstanding Service,,"Las Vegas, Nevada",Semifinalist,2015,,,,,,
53600,Komi,Restaurant & Chef,Outstanding Service,,"Washington, District of Columbia",Semifinalist,2015,,,,,,
53601,Lucques,Restaurant & Chef,Outstanding Service,,"Los Angeles, California",Semifinalist,2015,,,,,,
53602,Marcel's,Restaurant & Chef,Outstanding Service,,"Washington, District of Columbia",Semifinalist,2015,,,,,,
53603,North Pond,Restaurant & Chef,Outstanding Service,,"Chicago, Illinois",Semifinalist,2015,,,,,,
53604,One Flew South,Restaurant & Chef,Outstanding Service,,"Atlanta, Georgia",Semifinalist,2015,,,,,,
53605,Perbacco,Restaurant & Chef,Outstanding Service,,"San Francisco, California",Semifinalist,2015,,,,,,
53606,Providence,Restaurant & Chef,Outstanding Service,,"Los Angeles, California",Semifinalist,2015,,,,,,
53608,Saison,Restaurant & Chef,Outstanding Service,,"San Francisco, California",Semifinalist,2015,,,,,,
53607,Restaurant Alma,Restaurant & Chef,Outstanding Service,,"Minneapolis, Minnesota",Semifinalist,2015,,,,,,
53598,L'Espalier,Restaurant & Chef,Outstanding Service,,"Boston, Massachusetts",Semifinalist,2015,,,,,,
53597,Charleston Grill,Restaurant & Chef,Outstanding Service,,"Charleston, South Carolina",Semifinalist,2015,,,,,,
53609,Strip T's,Restaurant & Chef,Outstanding Service,,"Watertown, Massachusetts",Semifinalist,2015,,,,,,
53265,The Barn at Blackberry Farm,Restaurant & Chef,Outstanding Service,,"Walland, Tennessee",Winner,2015,,,,,,
53270,Bern's Steak House,Restaurant & Chef,Outstanding Wine Program,,"Tampa, Florida",Nominee,2015,,,,,,
53269,FIG,Restaurant & Chef,Outstanding Wine Program,,"Charleston, South Carolina",Nominee,2015,,,,,,
53271,McCrady's,Restaurant & Chef,Outstanding Wine Program,,"Charleston, South Carolina",Nominee,2015,,,,,,
53272,Spago,Restaurant & Chef,Outstanding Wine Program,,"Beverly Hills, California",Nominee,2015,,,,,,
53610,Addison at the Grand Del Mar,Restaurant & Chef,Outstanding Wine Program,,"San Diego, California",Semifinalist,2015,,,,,,
53611,Annie Gunn's,Restaurant & Chef,Outstanding Wine Program,,"Chesterfield, Missouri",Semifinalist,2015,,,,,,
53614,Charleston,Restaurant & Chef,Outstanding Wine Program,,"Baltimore, Maryland",Semifinalist,2015,,,,,,
53621,La Toque,Restaurant & Chef,Outstanding Wine Program,,"Napa, California",Semifinalist,2015,,,,,,
53617,Miller Union,Restaurant & Chef,Outstanding Wine Program,,"Atlanta, Georgia",Semifinalist,2015,,,,,,
53618,Momofuku Ko,Restaurant & Chef,Outstanding Wine Program,,"New York, New York",Semifinalist,2015,,,,,,
53620,Sepia,Restaurant & Chef,Outstanding Wine Program,,"Chicago, Illinois",Semifinalist,2015,,,,,,
53623,Wild Ginger,Restaurant & Chef,Outstanding Wine Program,,"Seattle, Washington",Semifinalist,2015,,,,,,
53624,Yono's Restaurant,Restaurant & Chef,Outstanding Wine Program,,"Albany, New York",Semifinalist,2015,,,,,,
53622,Troquet,Restaurant & Chef,Outstanding Wine Program,,"Boston, Massachusetts",Semifinalist,2015,,,,,,
53619,Press,Restaurant & Chef,Outstanding Wine Program,,"St. Helena, California",Semifinalist,2015,,,,,,
53612,A.O.C.,Restaurant & Chef,Outstanding Wine Program,,"Los Angeles, California",Semifinalist,2015,,,,,,
53613,Casanova,Restaurant & Chef,Outstanding Wine Program,,"Carmel, California",Semifinalist,2015,,,,,,
53615,Hugo's,Restaurant & Chef,Outstanding Wine Program,,"Houston, Texas",Semifinalist,2015,,,,,,
53616,Jory Restaurant at the Allison Inn & Spa,Restaurant & Chef,Outstanding Wine Program,,"Newberg, Oregon",Semifinalist,2015,,,,,,
53268,A16,Restaurant & Chef,Outstanding Wine Program,,"San Francisco, California",Winner,2015,,,,,,
48350,Ron Cooper,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Del Maguey Single Village Mezcal,"Ranchos de Taos, New Mexico",Nominee,2015,,,,,,
48346,Sam Calagione,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Dogfish Head Craft Brewery,"Milton, Delaware",Nominee,2015,,,,,,
48349,Edward Lemon,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Littorai Wines,"Sebastopol, California",Nominee,2015,,,,,,
48348,Harlen Wheatley,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Buffalo Trace Distillery,"Frankfort, Kentucky",Nominee,2015,,,,,,
49476,Steve Matthiasson,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Matthiasson Wines,"Napa, California",Semifinalist,2015,,,,,,
49481,Rob Tod,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Allagash Brewing Company,"Portland, Maine",Semifinalist,2015,,,,,,
49478,Eric Seed,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Haus Alpenz,"Edina, Minnesota",Semifinalist,2015,,,,,,
49479,Aldo Sohm,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Zalto Glass,"New York, New York",Semifinalist,2015,,,,,,
49474,Jim Koch,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",The Boston Beer Company,"Boston, Massachusetts",Semifinalist,2015,,,,,,
49475,Manfred Krankl,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Sine Qua Non,"Oak View, California",Semifinalist,2015,,,,,,
49465,Derek Brown,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Mockingbird Hill,"Washington, District of Columbia",Semifinalist,2015,,,,,,
49466,Mike Floyd,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Three Floyds Brewing,"Munster, Indiana",Semifinalist,2015,,,,,,
49467,Nick Floyd,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Three Floyds Brewing,"Munster, Indiana",Semifinalist,2015,,,,,,
49468,Simon Floyd,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Three Floyds Brewing,"Munster, Indiana",Semifinalist,2015,,,,,,
49477,Tom Peters,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Monk's Cafe,"Philadelphia, Pennsylvania",Semifinalist,2015,,,,,,
49480,James Tidwell,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Four Seasons Resort and Club Dallas at Las Colinas,"Irving, Texas",Semifinalist,2015,,,,,,
49469,Diane Flynt,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Foggy Ridge Cider,"Dugspur, Virginia",Semifinalist,2015,,,,,,
49470,Jon Gasparini,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Rye on the Road,"San Francisco, California",Semifinalist,2015,,,,,,
49471,Greg Lindgren,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Rye on the Road,"San Francisco, California",Semifinalist,2015,,,,,,
49472,Steven Grubbs,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Empire State South,"Atlanta, Georgia",Semifinalist,2015,,,,,,
49473,Charles Joly,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Crafthouse,"Chicago, Illinois",Semifinalist,2015,,,,,,
49482,Steve Wildy,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Vetri Family,"Philadelphia, Pennsylvania",Semifinalist,2015,,,,,,
48347,Rajat Parr,Restaurant & Chef,"Outstanding Wine, Spirits, or Beer Professional",Mina Group,"San Francisco, California",Winner,2015,,,,,,
48339,Cara Stadler,Restaurant & Chef,Rising Star Chef of the Year,Tao Yuan,"Brunswick, Maine",Nominee,2015,,,,,,
48336,ari taymor,Restaurant & Chef,Rising Star Chef of the Year,Alma,"Los Angeles, California",Nominee,2015,,,,,,
48337,Erik Bruner-Yang,Restaurant & Chef,Rising Star Chef of the Year,Toki Underground,"Washington, District of Columbia",Nominee,2015,,,,,,
48338,Tanya Baker,Restaurant & Chef,Rising Star Chef of the Year,Boarding House,"Chicago, Illinois",Nominee,2015,,,,,,
48340,Alex Bois,Restaurant & Chef,Rising Star Chef of the Year,High Street on Market,"Philadelphia, Pennsylvania",Nominee,2015,,,,,,
49495,Marjorie Meek-Bradley,Restaurant & Chef,Rising Star Chef of the Year,Ripple,"Washington, District of Columbia",Semifinalist,2015,,,,,,
49491,JJ Johnson,Restaurant & Chef,Rising Star Chef of the Year,The Cecil,"New York, New York",Semifinalist,2015,,,,,,
49499,Zachary Pollack,Restaurant & Chef,Rising Star Chef of the Year,Alimento,"Los Angeles, California",Semifinalist,2015,,,,,,
49483,Jay Blackinton,Restaurant & Chef,Rising Star Chef of the Year,Hogstone Wood Oven,"Orcas Island, Washington",Semifinalist,2015,,,,,,
49484,Jamilka Borges,Restaurant & Chef,Rising Star Chef of the Year,Bar Marco,"Pittsburgh, Pennsylvania",Semifinalist,2015,,,,,,
49485,Mark Buley,Restaurant & Chef,Rising Star Chef of the Year,Odd Duck,"Austin, Texas",Semifinalist,2015,,,,,,
49486,Sam Hellman-Mass,Restaurant & Chef,Rising Star Chef of the Year,Odd Duck,"Austin, Texas",Semifinalist,2015,,,,,,
49487,Mathieu Chartron,Restaurant & Chef,Rising Star Chef of the Year,Restaurant Guy Savoy,"Las Vegas, Nevada",Semifinalist,2015,,,,,,
49488,Nic Gonwa,Restaurant & Chef,Rising Star Chef of the Year,Eatery A,"Des Moines, Iowa",Semifinalist,2015,,,,,,
49489,Max Hull,Restaurant & Chef,Rising Star Chef of the Year,Mei Mei,"Boston, Massachusetts",Semifinalist,2015,,,,,,
49490,Irene Li,Restaurant & Chef,Rising Star Chef of the Year,Mei Mei,"Boston, Massachusetts",Semifinalist,2015,,,,,,
49492,Ari Kolender,Restaurant & Chef,Rising Star Chef of the Year,Leon's Oyster Shop,"Charleston, South Carolina",Semifinalist,2015,,,,,,
49493,Elise Kornack,Restaurant & Chef,Rising Star Chef of the Year,Take Root,"Brooklyn, New York",Semifinalist,2015,,,,,,
49494,Garrett Lipar,Restaurant & Chef,Rising Star Chef of the Year,Tornio,"Ferndale, Michigan",Semifinalist,2015,,,,,,
49496,Jonah Miller,Restaurant & Chef,Rising Star Chef of the Year,Huertas,"New York, New York",Semifinalist,2015,,,,,,
49497,Jon Nodler,Restaurant & Chef,Rising Star Chef of the Year,A.kitchen,"Philadelphia, Pennsylvania",Semifinalist,2015,,,,,,
49498,Grae Nonas,Restaurant & Chef,Rising Star Chef of the Year,Olamaie,"Austin, Texas",Semifinalist,2015,,,,,,
49500,Beau Schooler,Restaurant & Chef,Rising Star Chef of the Year,The Rookery Cafe,"Juneau, Alaska",Semifinalist,2015,,,,,,
49501,Christopher Teixeira,Restaurant & Chef,Rising Star Chef of the Year,Homestead on the Roof,"Chicago, Illinois",Semifinalist,2015,,,,,,
49502,Landon Thompson,Restaurant & Chef,Rising Star Chef of the Year,Cooks and Soldiers,"Atlanta, Georgia",Semifinalist,2015,,,,,,
49503,Jeremy Wayne,Restaurant & Chef,Rising Star Chef of the Year,La Folie,"San Francisco, California",Semifinalist,2015,,,,,,
48335,Jessica Largey,Restaurant & Chef,Rising Star Chef of the Year,Manresa,"Los Gatos, California",Winner,2015,,,,,,
48811,Maricel Presilla,Restaurant & Chef,Who's Who of Food & Beverage in America,,"Hoboken, New Jersey",Winner,2015,,,,,,
48808,Dale Degroff,Restaurant & Chef,Who's Who of Food & Beverage in America,,"New York, New York",Winner,2015,,,,,,
48809,Wylie Dufresne,Restaurant & Chef,Who's Who of Food & Beverage in America,,"New York, New York",Winner,2015,,,,,,
48810,Nathalie Dupree,Restaurant & Chef,Who's Who of Food & Beverage in America,,"Charleston, South Carolina",Winner,2015,,,,,,
48807,Allan Benton,Restaurant & Chef,Who's Who of Food & Beverage in America,,"Madisonville, Tennessee",Winner,2015,,,,,,
50606,Ashley Gartland,Book,American Cooking,,,Nominee,2016,Heartlandia: Heritage Recipes from Portland's The Country Cat,Houghton Mifflin Harcourt,,,,
50661,Phillip M Rhodes,Book,American Cooking,,,Nominee,2016,The Southerner's Cookbook,Harper Wave,,,,
50611,Dave DiBenedetto,Book,American Cooking,,,Nominee,2016,The Southerner's Cookbook,Harper Wave,,,,
50605,Jackie Sappington,Book,American Cooking,,,Nominee,2016,Heartlandia: Heritage Recipes from Portland's The Country Cat,Houghton Mifflin Harcourt,,,,
50908,Catherine Young,Book,American Cooking,,,Winner,2016,The Beetlebung Farm Cookbook,"Little, Brown and Company",,,,
50604,Chris Fischer,Book,American Cooking,,,Winner,2016,THE BEETLEBUNG FARM COOKBOOK,"Little, Brown and Company",,,,
50614,Abby Dodge,Book,Baking & Desserts,,,Nominee,2016,The Everyday Baker,The Taunton Press,,,,
50613,Samantha Seneviratne,Book,Baking & Desserts,,,Nominee,2016,The New Sugar & Spice: A Recipe for Bolder Baking,Ten Speed Press,,,,
50612,Sarah Owens,Book,Baking & Desserts,,,Winner,2016,"Sourdough: Recipes for Rustic Fermented Breads, Sweets, Savories, and More",Roost Books,,,,
50616,Matthew Rowley,Book,Beverage,,,Nominee,2016,Lost Recipes of Prohibition: Notes from a Bootlegger's Manual,Countryman Press,,,,
50617,Tom Acitelli,Book,Beverage,,,Nominee,2016,American Wine: A Coming-of-Age Story,Chicago Review Press,,,,
50607,Jancis Robinson,Book,Beverage,,,Winner,2016,The Oxford Companion to Wine,Oxford University Press,,,,
